Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
NIZAMABAD,BODHAN,RUDRUR,VARNI,JALALPUR,2,COMMERCIAL,78,6,6931.0,127.555
NIZAMABAD,BODHAN,RUDRUR,VARNI,KHUNIPUR,2,COMMERCIAL,14,10,1156.0,20.04
NIZAMABAD,BODHAN,RUDRUR,VARNI,MALLARAM,2,COMMERCIAL,5,1,16.0,6.0
NIZAMABAD,BODHAN,RUDRUR,VARNI,NEHURUNAGAR,2,COMMERCIAL,9,5,1619.0,16.06
NIZAMABAD,BODHAN,RUDRUR,VARNI,PYADMALR,2,COMMERCIAL,11,2,2596.0,27.916
NIZAMABAD,BODHAN,RUDRUR,VARNI,RAJPET,2,COMMERCIAL,1,1,0.0,2.0
NIZAMABAD,NIZAMABAD,NANDIPET,NANDIPET,JOGIPET,2,COMMERCIAL,11,9,904.0,14.77
NIZAMABAD,NIZAMABAD,NANDIPET,NANDIPET,KAMTA,2,COMMERCIAL,28,18,1773.0,32.324
NIZAMABAD,NIZAMABAD,NANDIPET,NANDIPET,KHUDAVANPOOR,2,COMMERCIAL,79,67,9731.0,117.882
NIZAMABAD,NIZAMABAD,NANDIPET,NANDIPET,KOULPOOR,2,COMMERCIAL,20,15,894.0,24.06
NIZAMABAD,NIZAMABAD,NANDIPET,NANDIPET,LEKKAMPALLI,2,COMMERCIAL,24,17,617.0,114.759
NIZAMABAD,NIZAMABAD,NANDIPET,NANDIPET,MALLARM,2,COMMERCIAL,11,10,621.0,15.995
NIZAMABAD,NIZAMABAD,NANDIPET,NANDIPET,MAYAPOOR,2,COMMERCIAL,13,6,541.0,12.206
NIZAMABAD,NIZAMABAD,NANDIPET,NANDIPET,NANDIPET,2,COMMERCIAL,1186,1108,101581.0,1709.22
NIZAMABAD,NIZAMABAD,NANDIPET,NANDIPET,RAITHUFARM,2,COMMERCIAL,8,6,183.0,15.99
NIZAMABAD,NIZAMABAD,NANDIPET,NANDIPET,TALVEDA,2,COMMERCIAL,84,67,9604.0,120.343
NIZAMABAD,NIZAMABAD,NANDIPET,NANDIPET,UMMEDA,2,COMMERCIAL,34,28,7563.0,49.304
NIZAMABAD,NIZAMABAD,NANDIPET,NANDIPET,VELMAL,2,COMMERCIAL,137,116,16977.0,200.541
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,SHUBASHNAGAR,N10,2,COMMERCIAL,412,374,81184.0,995.95
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,SHUBASHNAGAR,N4,2,COMMERCIAL,491,459,88205.0,1164.635
