Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
ADILABAD,ADILABAD,ECHODA,ECHODA,MEDIGUDA,2,COMMERCIAL,3,2,254,6.0
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,DHARMIKNAGAR,2,COMMERCIAL,1,1,30,3.962
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,G KORTIKAL,2,COMMERCIAL,2,2,75,4.0
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,GOULIGUDA,2,COMMERCIAL,4,2,1077,25.0
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,GUTHPALA,2,COMMERCIAL,5,4,51,9.0
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,ISSAPUR,2,COMMERCIAL,2,2,44,4.0
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,KISTAPUR,2,COMMERCIAL,9,8,121,8.42
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,KORATIKAL (B),2,COMMERCIAL,13,12,2537,29.94
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,KORTIKAL,2,COMMERCIAL,1,1,0,2.0
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,KUMARI,2,COMMERCIAL,25,22,1738,34.874
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,KUNTALA (K),2,COMMERCIAL,14,13,3472,30.72
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,WADDUR,2,COMMERCIAL,38,33,4397,56.59
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,WANKIDI,2,COMMERCIAL,33,26,1171,38.37
ADILABAD,ADILABAD,ECHODA,NEREDUGONDA,YAPALGUDA,2,COMMERCIAL,3,3,33,7.0
ADILABAD,ADILABAD,JAINATH,BELA,AVALPUR,2,COMMERCIAL,11,7,44,13.24
ADILABAD,ADILABAD,JAINATH,BELA,BEDHODA,2,COMMERCIAL,11,10,805,19.979
