Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,VENKAMPALLI,2,COMMERCIAL,1,1,3.0,1.0
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,JANGAMIPALLI,2,COMMERCIAL,4,1,4476.0,11.89
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,LAXMAPOOR,2,COMMERCIAL,7,2,2151.0,25.831
NIRMAL,NIRMAL,NIRMAL,SOAN,VELMAL (LOCAL),2,COMMERCIAL,4,0,0.0,5.75
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,ANJANI,2,COMMERCIAL,3,3,0.0,6.0
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,BANSAPALLY,2,COMMERCIAL,4,0,0.0,5.24
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,CHARLAPALLY,2,COMMERCIAL,2,1,5358.0,21.9
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,DARYPUR,2,COMMERCIAL,1,0,0.0,2.0
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,MATOOR,2,COMMERCIAL,2,1,96.0,0.52
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,RAGAVAPALLI,2,COMMERCIAL,5,2,4.0,2.73
NIRMAL,NIRMAL,NIRMAL,SOAN,SOAN,2,COMMERCIAL,91,72,16541.0,172.814
KHAMMAM,SATHUPALLY,THALLADA,THALLADA,NARAYANAPURAM-B,2,COMMERCIAL,77,69,7198.0,136.873
KHAMMAM,SATHUPALLY,THALLADA,THALLADA,RAMCHANDRAPURAM,2,COMMERCIAL,3,3,851.0,3.934
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,NARSAPUR (G),2,COMMERCIAL,212,161,39451.0,304.999
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,NASEERABAD,2,COMMERCIAL,1,0,0.0,0.25
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,RAMPUR,2,COMMERCIAL,29,0,0.0,24.57
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,SAMANDERPALLY,2,COMMERCIAL,2,2,264.0,2.0
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,AZMABAD,2,COMMERCIAL,2,2,94.0,1.26
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,DEVANPALLI,2,COMMERCIAL,12,6,3344.0,27.266
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,RUDRARUM,2,COMMERCIAL,12,9,395.0,5.814
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,JALALPUR,2,COMMERCIAL,9,0,0.0,7.437
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,SOMVARPET,2,COMMERCIAL,10,0,0.0,8.684
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,DHARMAREDDI,2,COMMERCIAL,8,7,6043.0,14.978
NIRMAL,NIRMAL,NIRMAL RURAL,LAXMANCHANDA,LAXMANCHANDA,2,COMMERCIAL,137,123,21137.0,198.664
NIRMAL,NIRMAL,NIRMAL RURAL,LAXMANCHANDA,MALLAPUR,2,COMMERCIAL,9,0,0.0,12.24
NIRMAL,NIRMAL,NIRMAL RURAL,LAXMANCHANDA,MUNEPALLI,2,COMMERCIAL,11,0,0.0,10.42
NIRMAL,NIRMAL,NIRMAL RURAL,LAXMANCHANDA,NARSAPUR(W),2,COMMERCIAL,10,7,249.0,6.27
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,PEDDA REDDY,2,COMMERCIAL,23,0,0.0,26.452
NIRMAL,NIRMAL,NIRMAL RURAL,NIRMAL - RURAL,CHITYAL,2,COMMERCIAL,31,3,6504.0,69.13
NIRMAL,NIRMAL,NIRMAL RURAL,NIRMAL - RURAL,KONDAPUR,2,COMMERCIAL,63,6,8780.0,130.415
NIRMAL,NIRMAL,NIRMAL RURAL,NIRMAL - RURAL,KOUTLA(K),2,COMMERCIAL,14,10,882.0,25.08
NIRMAL,NIRMAL,NIRMAL RURAL,NIRMAL - RURAL,MANJULAPUR,2,COMMERCIAL,243,210,28762.0,340.484
NIRMAL,NIRMAL,NIRMAL RURAL,NIRMAL - RURAL,MEDIPALLY,2,COMMERCIAL,20,2,2555.0,25.75
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,VELLUTLA,2,COMMERCIAL,12,10,6325.0,31.942
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,WADALPARTHI,2,COMMERCIAL,4,0,0.0,5.715
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,AALOOR,2,COMMERCIAL,26,2,1998.0,38.957
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,ADELI,2,COMMERCIAL,10,2,582.0,14.3
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,BEERVELLY,2,COMMERCIAL,47,36,10869.0,69.41
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,MAL THUMMEDA,2,COMMERCIAL,27,2,630.0,28.764
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,NAGIREDDIPET,2,COMMERCIAL,314,268,19408.0,304.466
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,JAAM,2,COMMERCIAL,51,40,10248.0,59.566
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,JOULA,2,COMMERCIAL,3,3,214.0,2.24
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,KANKATI,2,COMMERCIAL,2,2,49.0,2.0
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,KOUTLA(B),2,COMMERCIAL,22,2,6821.0,28.65
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,KUPTI,2,COMMERCIAL,2,1,196.0,7.0
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,ADVILINGAL,2,COMMERCIAL,4,0,0.0,4.37
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,BHIKNOOR,2,COMMERCIAL,6,4,4013.0,14.852
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,GANDHIMASANIPET,2,COMMERCIAL,22,16,1892.0,58.499
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,JANKAMPALLY(J),2,COMMERCIAL,6,1,307.0,8.19
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,SARANGAPUR,2,COMMERCIAL,146,112,22759.0,218.836
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,SWARNA,2,COMMERCIAL,49,2,98.0,105.93
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,THANDRA(G),2,COMMERCIAL,9,6,3707.0,21.18
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,VANJAR,2,COMMERCIAL,11,1,2850.0,24.06
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,LINGAREDDIPET,2,COMMERCIAL,32,2,111.0,25.509
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,MATHMAL,2,COMMERCIAL,8,7,1738.0,14.258
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,POSANPALLY,2,COMMERCIAL,2,1,2.0,1.422
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,RAMAKKAPALLI,2,COMMERCIAL,2,1,1982.0,15.83
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,DISTIBUTION-I,L3,2,COMMERCIAL,434,329,63554.0,607.89
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,DISTIBUTION-I,M1,2,COMMERCIAL,792,696,81972.0,1276.393
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,DISTRIBUTION-IV,BORGAON (P),2,COMMERCIAL,17,0,0.0,17.84
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,DISTRIBUTION-IV,L7,2,COMMERCIAL,473,463,132101.0,1296.752
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,DISTRIBUTION-IV,M2,2,COMMERCIAL,679,496,87788.0,1188.64
WARANGAL,WARANGAL,MULUGU ROAD,AREPALLY,AREPALLI,2,COMMERCIAL,210,178,83848.0,652.99
WARANGAL,WARANGAL,MULUGU ROAD,AREPALLY,ENUMAMULA,2,COMMERCIAL,121,97,12820.0,220.97
WARANGAL,WARANGAL,MULUGU ROAD,AREPALLY,KOTHAPET,2,COMMERCIAL,10,10,3699.0,34.2
WARANGAL,WARANGAL,MULUGU ROAD,AREPALLY,MUSALAMMAKUNTA,2,COMMERCIAL,129,128,12771.0,150.44
WARANGAL,WARANGAL,MULUGU ROAD,AREPALLY,PAIDEPALLI,2,COMMERCIAL,192,143,35436.0,489.855
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,SABDALPOOR,2,COMMERCIAL,2,0,0.0,1.26
WARANGAL,WARANGAL,MULUGU ROAD,DESAIPET,BALASANTHANAGAR,2,COMMERCIAL,129,108,6432.0,199.29
WARANGAL,WARANGAL,MULUGU ROAD,DESAIPET,DESAIPET,2,COMMERCIAL,249,176,22236.0,436.545
WARANGAL,WARANGAL,MULUGU ROAD,DESAIPET,L B NAGAR,2,COMMERCIAL,891,775,193834.0,2162.848
WARANGAL,WARANGAL,MULUGU ROAD,DESAIPET,MANDI BAZAR,2,COMMERCIAL,206,167,28827.0,250.28
WARANGAL,WARANGAL,MULUGU ROAD,MATWADA,BONDIVAGU,2,COMMERCIAL,758,692,86185.0,1025.259
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,ALMAJIPOOR,2,COMMERCIAL,4,4,404.0,5.116
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,GOLI LINGAL,2,COMMERCIAL,3,3,988.0,9.0
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,TOYA GUDA,2,COMMERCIAL,1,0,0.0,1.964
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,UMRI (B),2,COMMERCIAL,3,3,5234.0,40.8
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,VIZAPOOR,2,COMMERCIAL,2,0,0.0,0.886
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,GETTEPALLY,2,COMMERCIAL,1,1,990.0,8.0
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,GINNERA,2,COMMERCIAL,2,0,0.0,2.14
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,SAI NAGAR THANDA,2,COMMERCIAL,5,5,414.0,7.5
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,SANGEM,SANGEM,2,COMMERCIAL,146,119,19217.0,208.93
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,SANGEM,THIMMAPUR (YELUGUR),2,COMMERCIAL,15,0,0.0,16.75
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,SANGEM,VANJARAPALLI,2,COMMERCIAL,2,2,338.0,2.55
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,SANGEM,YELUGUR (RANGAMPET),2,COMMERCIAL,21,6,5575.0,62.3
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,DHARMASAGAR,2,COMMERCIAL,3,3,131.0,2.6
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,DURVAGUDA,2,COMMERCIAL,1,0,0.0,0.954
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,GOURAPOOR,2,COMMERCIAL,1,1,154.0,0.994
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,INDERVELLY,2,COMMERCIAL,453,404,45654.0,484.624
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,HEERAPUR,2,COMMERCIAL,3,0,0.0,2.886
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,GOKUL NAGAR,2,COMMERCIAL,1,1,0.0,0.844
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,DISTIBUTION-I,L2,2,COMMERCIAL,392,356,35762.0,449.08
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,ENUGALLU,SOMARAM,2,COMMERCIAL,14,13,5250.0,23.3
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,ANNARAM SHARIFF,2,COMMERCIAL,135,4,6449.0,175.86
WARANGAL,RURAL WARANGAL,PARVATHAGIRI,PARVATHAGIRI,BURGUMADLA,2,COMMERCIAL,23,1,3940.0,58.11
WARANGAL,WARANGAL,MULUGU ROAD,MATWADA,RAMANNAPET,2,COMMERCIAL,142,117,20192.0,231.292
WARANGAL,WARANGAL,MULUGU ROAD,MATWADA,S V N ROAD,2,COMMERCIAL,529,436,46206.0,734.14
WARANGAL,WARANGAL,MULUGU ROAD,MATWADA,YELLAMBAZAR,2,COMMERCIAL,156,132,9901.0,139.99
WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,KOTHAWADA-I,2,COMMERCIAL,134,99,24394.0,218.915
WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,KOTHAWADA-II,2,COMMERCIAL,1326,1111,120276.0,1907.959
WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,PEDDAMMAGADDA,2,COMMERCIAL,244,185,38937.0,663.39
WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,POCHAMMAMAIDAN,2,COMMERCIAL,835,641,360038.0,4576.81
WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,RANGAMPET,2,COMMERCIAL,688,471,165754.0,1739.088
WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,VENURAO COLONY,2,COMMERCIAL,128,110,50736.0,152.67
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,MANKAPOOR,2,COMMERCIAL,4,0,0.0,3.974
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,DISTRIBUTION-VI,L6,2,COMMERCIAL,1001,912,89630.0,1317.5
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,KESLAPOOR,2,COMMERCIAL,5,1,406.0,7.339
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,LALTEKDI,2,COMMERCIAL,1,1,2033.0,8.0
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,LEEMGUDA,2,COMMERCIAL,1,0,0.0,4.96
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,MENDAPALLI,2,COMMERCIAL,4,2,142.0,3.22
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,GURAJA,2,COMMERCIAL,4,3,836.0,5.222
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,KAMALAPUR,2,COMMERCIAL,21,2,3266.0,97.708
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,KOLARI,2,COMMERCIAL,10,0,0.0,14.414
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,LINGAPOOR,2,COMMERCIAL,4,0,0.0,5.01
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,MACHAPOOR,2,COMMERCIAL,1,0,0.0,0.14
KHAMMAM,SATHUPALLY,THALLADA,THALLADA,ANNARUGUDEM,2,COMMERCIAL,66,55,8876.0,136.876
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,TAKKIGUDA,2,COMMERCIAL,2,0,0.0,0.48
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,WALGONDA HEERAPUR,2,COMMERCIAL,1,1,35.0,0.994
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,YEMAIKUNTA,2,COMMERCIAL,6,0,0.0,12.001
ADILABAD,UTNOOR,UTNOOR,NARNOOR,BHEEMPUR,2,COMMERCIAL,5,4,3527.0,10.89
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,NUTHANKAL,2,COMMERCIAL,18,17,3435.0,24.339
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,PINAPAKA-B,2,COMMERCIAL,34,28,7167.0,42.927
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,RAMANUJAVARAM,2,COMMERCIAL,16,2,3677.0,35.521
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,RANGAM BANZARA,2,COMMERCIAL,18,3,1749.0,37.713
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,RANGAPURAM,2,COMMERCIAL,2,0,0.0,2.24
KHAMMAM,SATHUPALLY,THALLADA,KURNAVALLY,VENKATAPURAM-A,2,COMMERCIAL,4,0,0.0,3.224
KHAMMAM,SATHUPALLY,THALLADA,THALLADA,AMBEDKAR NAGAR,2,COMMERCIAL,9,8,6230.0,27.868
KHAMMAM,SATHUPALLY,THALLADA,THALLADA,ANJANAPURAM,2,COMMERCIAL,28,22,3523.0,35.656
KHAMMAM,SATHUPALLY,THALLADA,THALLADA,REDDY GUDEM,2,COMMERCIAL,12,11,3770.0,19.474
ADILABAD,UTNOOR,UTNOOR,INDERVELLY,ANJEE,2,COMMERCIAL,1,0,0.0,2.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,JHURI,2,COMMERCIAL,2,2,1940.0,6.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KAIRDAT WADA,2,COMMERCIAL,1,1,117.0,0.954
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KALAMAGUDA,2,COMMERCIAL,1,0,0.0,1.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KAMPOOR,2,COMMERCIAL,1,1,1016.0,8.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KOLAMA,2,COMMERCIAL,1,1,1245.0,5.0
KHAMMAM,SATHUPALLY,THALLADA,THALLADA,JAGANNADHAPURAM,2,COMMERCIAL,6,4,235.0,6.14
KHAMMAM,SATHUPALLY,THALLADA,THALLADA,KOTHA VENKATAGIRI,2,COMMERCIAL,3,3,235.0,2.61
KHAMMAM,SATHUPALLY,THALLADA,THALLADA,MALLARAM,2,COMMERCIAL,28,19,390.0,37.368
KHAMMAM,SATHUPALLY,THALLADA,THALLADA,NARASIMHARAOPET,2,COMMERCIAL,6,5,1290.0,10.586
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,BOREGOAM(NEW),2,COMMERCIAL,12,0,0.0,15.94
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,CHINCHOLI(B),2,COMMERCIAL,40,32,23876.0,150.927
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,CHINCHOLI(M),2,COMMERCIAL,19,0,0.0,18.1
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,DHANI,2,COMMERCIAL,16,9,616.0,17.87
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,DONEGOAN,2,COMMERCIAL,2,0,0.0,7.0
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,DYANGAPUR,2,COMMERCIAL,9,7,6753.0,74.478
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,GODSERA,2,COMMERCIAL,2,0,0.0,4.0
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,RANAPUR,2,COMMERCIAL,12,3,251.0,9.81
KHAMMAM,SATHUPALLY,THALLADA,THALLADA,TELEGARAM,2,COMMERCIAL,3,3,83.0,2.58
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,KAPULAKANAPARTHY,VENKATAPUR HAVELI,2,COMMERCIAL,16,13,828.0,27.583
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,MACHAPOOR,ANANTHARAM,2,COMMERCIAL,5,0,0.0,7.215
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,MACHAPOOR,AREPALLE,2,COMMERCIAL,46,39,6684.0,179.96
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,LANGDAPUR,2,COMMERCIAL,10,0,0.0,8.455
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,PYARAMOOR,2,COMMERCIAL,4,3,379.0,2.44
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,RAMSINGH THANDA,2,COMMERCIAL,6,0,0.0,8.25
NIRMAL,NIRMAL,NIRMAL RURAL,LAXMANCHANDA,KANKAPUR,2,COMMERCIAL,78,68,19862.0,92.4
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,MACHAPOOR,MARIYAPURAM,2,COMMERCIAL,13,13,721.0,8.11
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,MACHAPOOR,MATCHAPUR,2,COMMERCIAL,98,78,12585.0,137.71
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,MACHAPOOR,OOKAL,2,COMMERCIAL,54,25,3962.0,50.338
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,SANGEM,KRISHNA NAGAR,2,COMMERCIAL,2,2,90.0,2.0
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,MACHAPOOR,RAINIKUNTA,2,COMMERCIAL,1,0,0.0,2.0
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,VENGVAPET,2,COMMERCIAL,14,11,1156.0,13.5
NIRMAL,NIRMAL,NIRMAL RURAL,SARANGAPUR,YAKARPALLY,2,COMMERCIAL,2,2,51.0,2.0
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,BOURGAON,ARYA NAGAR,2,COMMERCIAL,292,251,55154.0,547.8
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,BOURGAON,BORGAON (P),2,COMMERCIAL,330,295,83854.0,1053.705
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,BOURGAON,L8,2,COMMERCIAL,258,250,88019.0,693.32
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,BOURGAON,MADHAVA NAGAR,2,COMMERCIAL,135,118,45899.0,494.172
